Horario,Tentativas,Status,Ultima_String,Ultimo_Hash
Thu Jan  1 19:13:44 2026,4143000000,EM_ANDAMENTO,K2ht,158e3436
Thu Jan  1 19:13:46 2026,4143500000,EM_ANDAMENTO,ECg6xpCB,5955dd2a
Thu Jan  1 19:13:47 2026,4144000000,EM_ANDAMENTO,IhiFF,70bd805b
Thu Jan  1 19:13:49 2026,4144500000,EM_ANDAMENTO,zM4wE,d11ea089
Thu Jan  1 19:13:51 2026,4145000000,EM_ANDAMENTO,KYe,9dc43be9
Thu Jan  1 19:13:53 2026,4145500000,EM_ANDAMENTO,okiAnDBmr9M6,c70fa191
Thu Jan  1 19:13:55 2026,4146000000,EM_ANDAMENTO,7vfoImhkU9,8d18807b
Thu Jan  1 19:13:56 2026,4146500000,EM_ANDAMENTO,tF,9063581c
Thu Jan  1 19:13:58 2026,4147000000,EM_ANDAMENTO,nXc3pnp,1dbbc76e
Thu Jan  1 19:14:00 2026,4147500000,EM_ANDAMENTO,Eo,b5a2fa83
Thu Jan  1 19:14:01 2026,4148000000,EM_ANDAMENTO,cpJXU6Xyp,f32274cb
Thu Jan  1 19:14:03 2026,4148500000,EM_ANDAMENTO,E1nzM,c8054711
Thu Jan  1 19:14:05 2026,4149000000,EM_ANDAMENTO,Nn,9b3b4be1
Thu Jan  1 19:14:07 2026,4149500000,EM_ANDAMENTO,ThzyuVMgsf,00fa627c
Thu Jan  1 19:14:08 2026,4150000000,EM_ANDAMENTO,sGfQQp,45b39047
Thu Jan  1 19:14:10 2026,4150500000,EM_ANDAMENTO,s413Sm,012059d7
Thu Jan  1 19:14:12 2026,4151000000,EM_ANDAMENTO,kXVpmcDCgzMR,189905e9
Thu Jan  1 19:14:13 2026,4151500000,EM_ANDAMENTO,x5,82719f84
Thu Jan  1 19:14:15 2026,4152000000,EM_ANDAMENTO,z0XDP5aC4,e289a36e
Thu Jan  1 19:14:17 2026,4152500000,EM_ANDAMENTO,kn,1b6ff635
Thu Jan  1 19:14:19 2026,4153000000,EM_ANDAMENTO,LSpP,afa6bc59
Thu Jan  1 19:14:20 2026,4153500000,EM_ANDAMENTO,LUSsbStx,eb7bafdd
Thu Jan  1 19:14:22 2026,4154000000,EM_ANDAMENTO,A,a5ba3aee
Thu Jan  1 19:14:24 2026,4154500000,EM_ANDAMENTO,QpW,2ad507ed
Thu Jan  1 19:14:26 2026,4155000000,EM_ANDAMENTO,ID7oMCO,f34c3520
Thu Jan  1 19:14:27 2026,4155500000,EM_ANDAMENTO,5xBsn3,031fae02
Thu Jan  1 19:14:29 2026,4156000000,EM_ANDAMENTO,ZJTe,07ea0123
Thu Jan  1 19:14:31 2026,4156500000,EM_ANDAMENTO,xn1,ce2e03c1
Thu Jan  1 19:14:33 2026,4157000000,EM_ANDAMENTO,5gE,5c02bc98
Thu Jan  1 19:14:34 2026,4157500000,EM_ANDAMENTO,xEzljZ1vFej,c9f325bc
Thu Jan  1 19:14:36 2026,4158000000,EM_ANDAMENTO,l8Vak,5f704423
Thu Jan  1 19:14:38 2026,4158500000,EM_ANDAMENTO,XFUHrJKMJH0,a0fb45fe
Thu Jan  1 19:14:39 2026,4159000000,EM_ANDAMENTO,ToB9xhmbDNFx,1fffab3f
Thu Jan  1 19:14:41 2026,4159500000,EM_ANDAMENTO,2hCIxoS,2fdfe215
Thu Jan  1 19:14:43 2026,4160000000,EM_ANDAMENTO,HgAEYq4j5,65d9720e
Thu Jan  1 19:14:45 2026,4160500000,EM_ANDAMENTO,DDM,1205d991
Thu Jan  1 19:14:46 2026,4161000000,EM_ANDAMENTO,S85,34a3d866
Thu Jan  1 19:14:48 2026,4161500000,EM_ANDAMENTO,PFUEXsd4,bd76ce2c
Thu Jan  1 19:14:50 2026,4162000000,EM_ANDAMENTO,X,a378c3f6
Thu Jan  1 19:14:52 2026,4162500000,EM_ANDAMENTO,AM,7eead3a4
Thu Jan  1 19:14:53 2026,4163000000,EM_ANDAMENTO,9,d8ef0690
Thu Jan  1 19:14:55 2026,4163500000,EM_ANDAMENTO,oPkhfJ1fmY,cfc1f84b
Thu Jan  1 19:14:57 2026,4164000000,EM_ANDAMENTO,wA,e5e36d9f
Thu Jan  1 19:14:58 2026,4164500000,EM_ANDAMENTO,KkX3,7cb204ad
Thu Jan  1 19:15:00 2026,4165000000,EM_ANDAMENTO,3,0a7fddc2
Thu Jan  1 19:15:02 2026,4165500000,EM_ANDAMENTO,RE2XrU,1f42b8fd
Thu Jan  1 19:15:04 2026,4166000000,EM_ANDAMENTO,cda,c605e984
Thu Jan  1 19:15:06 2026,4166500000,EM_ANDAMENTO,oQhutp6Tckww,643127a1
Thu Jan  1 19:15:08 2026,4167000000,EM_ANDAMENTO,aynu,a2f1fe37
Thu Jan  1 19:15:09 2026,4167500000,EM_ANDAMENTO,G2U,306be467
Thu Jan  1 19:15:11 2026,4168000000,EM_ANDAMENTO,RWRxoE,e115f7f8
Thu Jan  1 19:15:13 2026,4168500000,EM_ANDAMENTO,ju,bcac9aff
Thu Jan  1 19:15:14 2026,4169000000,EM_ANDAMENTO,t8SVq,b5d460d0
Thu Jan  1 19:15:16 2026,4169500000,EM_ANDAMENTO,MFr6pAM,c24f64bf
Thu Jan  1 19:15:18 2026,4170000000,EM_ANDAMENTO,VRDa1O4,6aebf01b
Thu Jan  1 19:15:20 2026,4170500000,EM_ANDAMENTO,t8A0t4zhN77,bec942e7
Thu Jan  1 19:15:21 2026,4171000000,EM_ANDAMENTO,PHATT2,ff67bdac
Thu Jan  1 19:15:23 2026,4171500000,EM_ANDAMENTO,tWuSkrlbBbB,ae1506a6
Thu Jan  1 19:15:25 2026,4172000000,EM_ANDAMENTO,wz2ajHHUyl,8dfe6807
Thu Jan  1 19:15:27 2026,4172500000,EM_ANDAMENTO,VO,9657abd8
Thu Jan  1 19:15:28 2026,4173000000,EM_ANDAMENTO,3D24,804efaf3
Thu Jan  1 19:15:30 2026,4173500000,EM_ANDAMENTO,VoQX,a52e00ec
Thu Jan  1 19:15:32 2026,4174000000,EM_ANDAMENTO,E1oXdX2RkY,626bacc6
Thu Jan  1 19:15:34 2026,4174500000,EM_ANDAMENTO,x2K9DnTPa,5c8d3c7c
Thu Jan  1 19:15:35 2026,4175000000,EM_ANDAMENTO,LCOSdu7DwK,ab45d97b
Thu Jan  1 19:15:37 2026,4175500000,EM_ANDAMENTO,PcZDVilrU,5fd06d21
Thu Jan  1 19:15:39 2026,4176000000,EM_ANDAMENTO,7We,18e4604e
Thu Jan  1 19:15:40 2026,4176500000,EM_ANDAMENTO,rY76mBh,28461f25
Thu Jan  1 19:15:42 2026,4177000000,EM_ANDAMENTO,lUU7HFES,ad1f678d
Thu Jan  1 19:15:44 2026,4177500000,EM_ANDAMENTO,hhwsw,5c82f2a9
Thu Jan  1 19:15:46 2026,4178000000,EM_ANDAMENTO,Qbp1tqKmZbc,7eba9552
Thu Jan  1 19:15:47 2026,4178500000,EM_ANDAMENTO,u5tfvh,e75725a1
Thu Jan  1 19:15:49 2026,4179000000,EM_ANDAMENTO,JYnf,ff86e258
Thu Jan  1 19:15:51 2026,4179500000,EM_ANDAMENTO,p,f884289b
Thu Jan  1 19:15:53 2026,4180000000,EM_ANDAMENTO,aY7IAB,7a69e284
Thu Jan  1 19:15:54 2026,4180500000,EM_ANDAMENTO,jSNm,c7a8a72a
Thu Jan  1 19:15:56 2026,4181000000,EM_ANDAMENTO,Vqnm,b5cf7b1d
Thu Jan  1 19:15:58 2026,4181500000,EM_ANDAMENTO,tQYM5Ao2QOho,cbe2914a
Thu Jan  1 19:16:00 2026,4182000000,EM_ANDAMENTO,pft,b516e917
Thu Jan  1 19:16:01 2026,4182500000,EM_ANDAMENTO,a6wMU1xwhPia,770b9367
Thu Jan  1 19:16:03 2026,4183000000,EM_ANDAMENTO,iI,0ecfbb87
Thu Jan  1 19:16:05 2026,4183500000,EM_ANDAMENTO,I3fn,bb2f5a4d
Thu Jan  1 19:16:06 2026,4184000000,EM_ANDAMENTO,u2,161a9878
Thu Jan  1 19:16:08 2026,4184500000,EM_ANDAMENTO,ODMcd,ecaffe28
Thu Jan  1 19:16:10 2026,4185000000,EM_ANDAMENTO,s0xGhK1NIc,9564ebaf
Thu Jan  1 19:16:12 2026,4185500000,EM_ANDAMENTO,st6vG6ZZ,b1295a94
Thu Jan  1 19:16:13 2026,4186000000,EM_ANDAMENTO,3hOV,ac96a030
Thu Jan  1 19:16:15 2026,4186500000,EM_ANDAMENTO,lA2,c68ad42c
Thu Jan  1 19:16:17 2026,4187000000,EM_ANDAMENTO,zY1cpeNjiBO,81c9854f
Thu Jan  1 19:16:18 2026,4187500000,EM_ANDAMENTO,dDcSEC3JMO,39bc88dd
Thu Jan  1 19:16:20 2026,4188000000,EM_ANDAMENTO,5e,572e8cd5
Thu Jan  1 19:16:22 2026,4188500000,EM_ANDAMENTO,jbI7rkIlqR4T,15363b78
Thu Jan  1 19:16:24 2026,4189000000,EM_ANDAMENTO,XC,91aa9a3e
Thu Jan  1 19:16:26 2026,4189500000,EM_ANDAMENTO,qn4dadS,6fdea8fe
Thu Jan  1 19:16:27 2026,4190000000,EM_ANDAMENTO,jQz5jgZ4E5lA,4d19e7a2
Thu Jan  1 19:16:29 2026,4190500000,EM_ANDAMENTO,8gvcS,a26575fd
Thu Jan  1 19:16:31 2026,4191000000,EM_ANDAMENTO,XY0ikakATBx,2a35cafe
Thu Jan  1 19:16:32 2026,4191500000,EM_ANDAMENTO,dV,fabcf7d7
Thu Jan  1 19:16:34 2026,4192000000,EM_ANDAMENTO,FrdEB,9914f794
Thu Jan  1 19:16:36 2026,4192500000,EM_ANDAMENTO,HpqZWe4,e6db4d19
Thu Jan  1 19:16:37 2026,4193000000,EM_ANDAMENTO,pbPWRpxYoCL,0e90e1aa
Thu Jan  1 19:16:39 2026,4193500000,EM_ANDAMENTO,CKd4rzKc9GG,dc986ee7
Thu Jan  1 19:16:41 2026,4194000000,EM_ANDAMENTO,expsMGK96V,d9637540
Thu Jan  1 19:16:43 2026,4194500000,EM_ANDAMENTO,U,286668ef
Thu Jan  1 19:16:45 2026,4195000000,EM_ANDAMENTO,ggc2PfE,fead2e66
Thu Jan  1 19:16:47 2026,4195500000,EM_ANDAMENTO,acaAHXg9Uoq,a298dfba
Thu Jan  1 19:16:48 2026,4196000000,EM_ANDAMENTO,yhEXxqm7l,2ddcf7e2
Thu Jan  1 19:16:50 2026,4196500000,EM_ANDAMENTO,7YNWWHxcowkA,277b4bd6
Thu Jan  1 19:16:52 2026,4197000000,EM_ANDAMENTO,bmB3JZypTfx,478066d0
Thu Jan  1 19:16:53 2026,4197500000,EM_ANDAMENTO,LykTEah3zVAL,68c3f5ee
Thu Jan  1 19:16:55 2026,4198000000,EM_ANDAMENTO,CTlYrz,8c456515
Thu Jan  1 19:16:57 2026,4198500000,EM_ANDAMENTO,Z,dad14f5a
Thu Jan  1 19:16:59 2026,4199000000,EM_ANDAMENTO,1hlA5WljL1,e37f72e9
Thu Jan  1 19:17:01 2026,4199500000,EM_ANDAMENTO,zKeNnH2g6ON,643d28df
Thu Jan  1 19:17:02 2026,4200000000,EM_ANDAMENTO,IodOs5hcn,178b4f5c
Thu Jan  1 19:17:04 2026,4200500000,EM_ANDAMENTO,0MWNg28,10401eeb
Thu Jan  1 19:17:06 2026,4201000000,EM_ANDAMENTO,1wKuTqM,4756097e
Thu Jan  1 19:17:07 2026,4201500000,EM_ANDAMENTO,tvPtYih0,2bd9cb50
Thu Jan  1 19:17:09 2026,4202000000,EM_ANDAMENTO,UA,a313fa3e
Thu Jan  1 19:17:11 2026,4202500000,EM_ANDAMENTO,DNsbJ9ivA6,695b0f66
Thu Jan  1 19:17:13 2026,4203000000,EM_ANDAMENTO,g7aD,1061c983
Thu Jan  1 19:17:14 2026,4203500000,EM_ANDAMENTO,bDnU5lKcUCBC,24a83886
Thu Jan  1 19:17:16 2026,4204000000,EM_ANDAMENTO,jEd8SijbOw,d1e3421d
Thu Jan  1 19:17:18 2026,4204500000,EM_ANDAMENTO,m,c5c95598
Thu Jan  1 19:17:20 2026,4205000000,EM_ANDAMENTO,HBeeCNKd3,110e844f
Thu Jan  1 19:17:21 2026,4205500000,EM_ANDAMENTO,RQagUlN,9919edbf
Thu Jan  1 19:17:23 2026,4206000000,EM_ANDAMENTO,iyxgGah,a95805f4
Thu Jan  1 19:17:25 2026,4206500000,EM_ANDAMENTO,ZoM,fe8ab07c
Thu Jan  1 19:17:27 2026,4207000000,EM_ANDAMENTO,abG7Iey3,146cc76d
Thu Jan  1 19:17:28 2026,4207500000,EM_ANDAMENTO,ydQdQ3,64be8bee
Thu Jan  1 19:17:30 2026,4208000000,EM_ANDAMENTO,Utf4XFF,5ce0887b
Thu Jan  1 19:17:32 2026,4208500000,EM_ANDAMENTO,w,1e332829
Thu Jan  1 19:17:33 2026,4209000000,EM_ANDAMENTO,pnsPdSVe,75376e9a
Thu Jan  1 19:17:35 2026,4209500000,EM_ANDAMENTO,f,2c6c3bcd
Thu Jan  1 19:17:37 2026,4210000000,EM_ANDAMENTO,SPS1ecY9n,e1393627
Thu Jan  1 19:17:39 2026,4210500000,EM_ANDAMENTO,llaZG8aQb,89ba755e
Thu Jan  1 19:17:40 2026,4211000000,EM_ANDAMENTO,kaRdA5P,0d80ce3e
Thu Jan  1 19:17:43 2026,4211500000,EM_ANDAMENTO,yKVAQD,20e04159
Thu Jan  1 19:17:45 2026,4212000000,EM_ANDAMENTO,MsbZfndMqJ,20ddb0f5
Thu Jan  1 19:17:47 2026,4212500000,EM_ANDAMENTO,DG2ScJGm,6295f287
Thu Jan  1 19:17:49 2026,4213000000,EM_ANDAMENTO,FYtZ7HNWY5c,9855ef56
Thu Jan  1 19:17:50 2026,4213500000,EM_ANDAMENTO,uP5D,379e847e
Thu Jan  1 19:17:52 2026,4214000000,EM_ANDAMENTO,cU8tKios4tp,d1fa5ca0
Thu Jan  1 19:17:54 2026,4214500000,EM_ANDAMENTO,sU,4a351ee7
Thu Jan  1 19:17:56 2026,4215000000,EM_ANDAMENTO,Zr,787a50e9
Thu Jan  1 19:17:57 2026,4215500000,EM_ANDAMENTO,vzA,52313627
Thu Jan  1 19:17:59 2026,4216000000,EM_ANDAMENTO,5bJr,33bd7a9b
Thu Jan  1 19:18:01 2026,4216500000,EM_ANDAMENTO,E4,19c81b88
Thu Jan  1 19:18:02 2026,4217000000,EM_ANDAMENTO,Y6EFg9bm29,1fdd30ea
Thu Jan  1 19:18:04 2026,4217500000,EM_ANDAMENTO,mrFRsl7hPDOZ,5c610c33
Thu Jan  1 19:18:06 2026,4218000000,EM_ANDAMENTO,I1EuIdJuQIp,5ddfabdf
Thu Jan  1 19:18:08 2026,4218500000,EM_ANDAMENTO,qztW,a9748d37
Thu Jan  1 19:18:09 2026,4219000000,EM_ANDAMENTO,SySKJfp5,284f46b9
Thu Jan  1 19:18:11 2026,4219500000,EM_ANDAMENTO,kjDCwrv,6f8ed13e
Thu Jan  1 19:18:13 2026,4220000000,EM_ANDAMENTO,nbbxhLSR2,a8883e11
Thu Jan  1 19:18:15 2026,4220500000,EM_ANDAMENTO,zgGE4UPuEYgy,60ee6a3f
Thu Jan  1 19:18:16 2026,4221000000,EM_ANDAMENTO,XqKA,072a0236
Thu Jan  1 19:18:18 2026,4221500000,EM_ANDAMENTO,dfUU33QUp,5173b688
Thu Jan  1 19:18:20 2026,4222000000,EM_ANDAMENTO,QqZM,2047acac
Thu Jan  1 19:18:22 2026,4222500000,EM_ANDAMENTO,R,613edcc8
Thu Jan  1 19:18:23 2026,4223000000,EM_ANDAMENTO,lGM93X7Qc,bdaafc24
Thu Jan  1 19:18:25 2026,4223500000,EM_ANDAMENTO,er4y,53396a5e
Thu Jan  1 19:18:27 2026,4224000000,EM_ANDAMENTO,D11,f7c2d231
Thu Jan  1 19:18:29 2026,4224500000,EM_ANDAMENTO,rGgCMpN29Ye,ee5354b8
Thu Jan  1 19:18:30 2026,4225000000,EM_ANDAMENTO,A9,574522ec
Thu Jan  1 19:18:32 2026,4225500000,EM_ANDAMENTO,2B,fc7b84ac
Thu Jan  1 19:18:34 2026,4226000000,EM_ANDAMENTO,wberMAh,ed2542e9
Thu Jan  1 19:18:36 2026,4226500000,EM_ANDAMENTO,J,5efe2fba
Thu Jan  1 19:18:37 2026,4227000000,EM_ANDAMENTO,Q3J4aT81Wp,0aeaaa30
Thu Jan  1 19:18:39 2026,4227500000,EM_ANDAMENTO,k,ac20c833
Thu Jan  1 19:18:41 2026,4228000000,EM_ANDAMENTO,LMYuZVo,2718270c
Thu Jan  1 19:18:42 2026,4228500000,EM_ANDAMENTO,pFybgF3Mjf,4af8cc8a
Thu Jan  1 19:18:44 2026,4229000000,EM_ANDAMENTO,tL,89c4b0f2
Thu Jan  1 19:18:46 2026,4229500000,EM_ANDAMENTO,PSFctZmdaZ,f8b2a07f
Thu Jan  1 19:18:48 2026,4230000000,EM_ANDAMENTO,dAoUNXSVb,5dcb4b2a
Thu Jan  1 19:18:49 2026,4230500000,EM_ANDAMENTO,JRttwCoDsaN2,44c292e8
Thu Jan  1 19:18:51 2026,4231000000,EM_ANDAMENTO,TObYw,76eb6913
Thu Jan  1 19:18:53 2026,4231500000,EM_ANDAMENTO,2,4e9e3870
Thu Jan  1 19:18:55 2026,4232000000,EM_ANDAMENTO,9,d8ef0690
Thu Jan  1 19:18:57 2026,4232500000,EM_ANDAMENTO,UtXhyi,f6aee712
Thu Jan  1 19:18:58 2026,4233000000,EM_ANDAMENTO,wNb,d85ac49e
Thu Jan  1 19:19:00 2026,4233500000,EM_ANDAMENTO,kEpaun,6ad090b6
Thu Jan  1 19:19:02 2026,4234000000,EM_ANDAMENTO,5pTpt,ed3cb9cf
Thu Jan  1 19:19:04 2026,4234500000,EM_ANDAMENTO,RVu5iyRkp,23b38b6e
Thu Jan  1 19:19:05 2026,4235000000,EM_ANDAMENTO,Ovt39Vpz4q,3688974e
Thu Jan  1 19:19:07 2026,4235500000,EM_ANDAMENTO,7w,4f18b64f
Thu Jan  1 19:19:09 2026,4236000000,EM_ANDAMENTO,X9z52BrNF4Bz,00821535
Thu Jan  1 19:19:11 2026,4236500000,EM_ANDAMENTO,rKyj,dfff3c83
Thu Jan  1 19:19:12 2026,4237000000,EM_ANDAMENTO,OgIEZZdggzsF,9d4ec51d
Thu Jan  1 19:19:14 2026,4237500000,EM_ANDAMENTO,mKYU,f91311df
Thu Jan  1 19:19:16 2026,4238000000,EM_ANDAMENTO,qZCJ4o5,1b067ecb
Thu Jan  1 19:19:17 2026,4238500000,EM_ANDAMENTO,FXdsf,9ed411dc
Thu Jan  1 19:19:19 2026,4239000000,EM_ANDAMENTO,KDYCeAj,bbca0741
Thu Jan  1 19:19:21 2026,4239500000,EM_ANDAMENTO,e21QVe5aErP,6573dfad
Thu Jan  1 19:19:23 2026,4240000000,EM_ANDAMENTO,yU6g,745c1c55
Thu Jan  1 19:19:24 2026,4240500000,EM_ANDAMENTO,v,904f2f17
Thu Jan  1 19:19:26 2026,4241000000,EM_ANDAMENTO,pc,280124be
Thu Jan  1 19:19:28 2026,4241500000,EM_ANDAMENTO,QXEuJkaGY,95c23d42
Thu Jan  1 19:19:30 2026,4242000000,EM_ANDAMENTO,K,58a8694c
Thu Jan  1 19:19:31 2026,4242500000,EM_ANDAMENTO,2H,dd004adb
Thu Jan  1 19:19:33 2026,4243000000,EM_ANDAMENTO,e4iYS57vEkn,9d9d52a7
Thu Jan  1 19:19:35 2026,4243500000,EM_ANDAMENTO,pQa,392dc2b2
Thu Jan  1 19:19:36 2026,4244000000,EM_ANDAMENTO,e,bb2b536f
Thu Jan  1 19:19:38 2026,4244500000,EM_ANDAMENTO,j4Hghera,d1dbe233
Thu Jan  1 19:19:40 2026,4245000000,EM_ANDAMENTO,BU0ajNO,26c68321
Thu Jan  1 19:19:42 2026,4245500000,EM_ANDAMENTO,Rzv,0e9f5b8c
Thu Jan  1 19:19:43 2026,4246000000,EM_ANDAMENTO,nfDfJGuMrN,0124e701
Thu Jan  1 19:19:45 2026,4246500000,EM_ANDAMENTO,Ymnezun8y3z,5b5071b2
Thu Jan  1 19:19:47 2026,4247000000,EM_ANDAMENTO,QufsLp3yZ8D,61f0819b
Thu Jan  1 19:19:49 2026,4247500000,EM_ANDAMENTO,nRsDBW7sdZ6,ebc07f48
Thu Jan  1 19:19:50 2026,4248000000,EM_ANDAMENTO,gJFC7yLCHvO,942303d4
Thu Jan  1 19:19:52 2026,4248500000,EM_ANDAMENTO,iU7J5PX,cd0f51f1
Thu Jan  1 19:19:54 2026,4249000000,EM_ANDAMENTO,36jfiJ2,45e6edf7
Thu Jan  1 19:19:55 2026,4249500000,EM_ANDAMENTO,ArXVMDlG,b2c20547
Thu Jan  1 19:19:57 2026,4250000000,EM_ANDAMENTO,gZlcPlYo3W,a124cf03
Thu Jan  1 19:19:59 2026,4250500000,EM_ANDAMENTO,oPyEH,37464ed0
Thu Jan  1 19:20:01 2026,4251000000,EM_ANDAMENTO,g167PUd5lH,b0b8135a
Thu Jan  1 19:20:03 2026,4251500000,EM_ANDAMENTO,ukMZG,c746b07d
Thu Jan  1 19:20:05 2026,4252000000,EM_ANDAMENTO,mr,cd31a314
Thu Jan  1 19:20:06 2026,4252500000,EM_ANDAMENTO,7rOMhJ3,d04af963
Thu Jan  1 19:20:08 2026,4253000000,EM_ANDAMENTO,VYc,52ce3452
Thu Jan  1 19:20:10 2026,4253500000,EM_ANDAMENTO,q,87b8d13b
Thu Jan  1 19:20:12 2026,4254000000,EM_ANDAMENTO,DAJy9S9,e09e389a
Thu Jan  1 19:20:13 2026,4254500000,EM_ANDAMENTO,R9Al9VtyA,d931ed13
Thu Jan  1 19:20:15 2026,4255000000,EM_ANDAMENTO,cnvvWW8O0y,1bb25706
Thu Jan  1 19:20:17 2026,4255500000,EM_ANDAMENTO,v8gpTkS,20eae9fb
Thu Jan  1 19:20:19 2026,4256000000,EM_ANDAMENTO,dcIXSA9V0X,92bb7d43
Thu Jan  1 19:20:20 2026,4256500000,EM_ANDAMENTO,HpxjBRk5lk,201bf999
Thu Jan  1 19:20:22 2026,4257000000,EM_ANDAMENTO,TBNI2,12e7719b
Thu Jan  1 19:20:24 2026,4257500000,EM_ANDAMENTO,NOMOLgeUIhHD,75155961
Thu Jan  1 19:20:26 2026,4258000000,EM_ANDAMENTO,U77ZAI3PkFlb,d254ac93
Thu Jan  1 19:20:27 2026,4258500000,EM_ANDAMENTO,OGenO,ddae56d3
Thu Jan  1 19:20:29 2026,4259000000,EM_ANDAMENTO,1HDRbV7,814e75dc
Thu Jan  1 19:20:31 2026,4259500000,EM_ANDAMENTO,TGBV9PuMc,4802cb89
Thu Jan  1 19:20:33 2026,4260000000,EM_ANDAMENTO,Yolp3o8,ce4e9370
Thu Jan  1 19:20:34 2026,4260500000,EM_ANDAMENTO,3tgp,71c7240f
Thu Jan  1 19:20:36 2026,4261000000,EM_ANDAMENTO,UygvgJUF,a4cbe833
Thu Jan  1 19:20:38 2026,4261500000,EM_ANDAMENTO,uRzbSb,1c2fa420
Thu Jan  1 19:20:40 2026,4262000000,EM_ANDAMENTO,o,a0b20673
Thu Jan  1 19:20:41 2026,4262500000,EM_ANDAMENTO,A3aAjnW1K7bv,b1d14850
Thu Jan  1 19:20:43 2026,4263000000,EM_ANDAMENTO,33R5bpTncyD,1327345d
Thu Jan  1 19:20:45 2026,4263500000,EM_ANDAMENTO,oaBWxoycT,df79ed4e
Thu Jan  1 19:20:46 2026,4264000000,EM_ANDAMENTO,OMSmgs,ab417cd4
Thu Jan  1 19:20:48 2026,4264500000,EM_ANDAMENTO,LSy5NB3K,459e8c8b
Thu Jan  1 19:20:50 2026,4265000000,EM_ANDAMENTO,2,4e9e3870
Thu Jan  1 19:20:52 2026,4265500000,EM_ANDAMENTO,Zy2xFBWSkP53,389cecc4
Thu Jan  1 19:20:54 2026,4266000000,EM_ANDAMENTO,ruX,c94c88cb
Thu Jan  1 19:20:55 2026,4266500000,EM_ANDAMENTO,X,a378c3f6
Thu Jan  1 19:20:57 2026,4267000000,EM_ANDAMENTO,YoFtaLCv,1f26a46e
Thu Jan  1 19:20:59 2026,4267500000,EM_ANDAMENTO,fFc,a2a0517f
Thu Jan  1 19:21:01 2026,4268000000,EM_ANDAMENTO,aqlgnuRk,5d7014a7
Thu Jan  1 19:21:03 2026,4268500000,EM_ANDAMENTO,G1k4,e7cc4726
Thu Jan  1 19:21:06 2026,4269000000,EM_ANDAMENTO,meANPv,790befe2
Thu Jan  1 19:21:08 2026,4269500000,EM_ANDAMENTO,7BJPIjzjF,271d7024
Thu Jan  1 19:21:10 2026,4270000000,EM_ANDAMENTO,jV3,e1b255f8
Thu Jan  1 19:21:12 2026,4270500000,EM_ANDAMENTO,iuw0Ulu1,494414d3
Thu Jan  1 19:21:14 2026,4271000000,EM_ANDAMENTO,8IvLU,5803ae15
Thu Jan  1 19:21:17 2026,4271500000,EM_ANDAMENTO,3s08tyHe,ed9de800
Thu Jan  1 19:21:19 2026,4272000000,EM_ANDAMENTO,igIKZF7Px,f7f1a31a
Thu Jan  1 19:21:21 2026,4272500000,EM_ANDAMENTO,tG8e5xYym,aed7cc8b
Thu Jan  1 19:21:23 2026,4273000000,EM_ANDAMENTO,X,a378c3f6
Thu Jan  1 19:21:25 2026,4273500000,EM_ANDAMENTO,16df5tG,2c661464
Thu Jan  1 19:21:28 2026,4274000000,EM_ANDAMENTO,vyiEcoTb,7b91bd83
Thu Jan  1 19:21:30 2026,4274500000,EM_ANDAMENTO,vn9rnSnBDFgN,e85e1c16
Thu Jan  1 19:21:32 2026,4275000000,EM_ANDAMENTO,DLnR1o9ix7e,1bf02aa4
Thu Jan  1 19:21:34 2026,4275500000,EM_ANDAMENTO,qgRbelQOrrQP,d7c66e91
Thu Jan  1 19:21:37 2026,4276000000,EM_ANDAMENTO,S9LxQLPHu1,c781d9aa
Thu Jan  1 19:21:39 2026,4276500000,EM_ANDAMENTO,FVJDCnNFmwOI,12810f29
Thu Jan  1 19:21:41 2026,4277000000,EM_ANDAMENTO,7,f99079a8
Thu Jan  1 19:21:43 2026,4277500000,EM_ANDAMENTO,xTXQ,83031067
Thu Jan  1 19:21:45 2026,4278000000,EM_ANDAMENTO,anxu8x79J39T,384228b6
Thu Jan  1 19:21:47 2026,4278500000,EM_ANDAMENTO,6w1y,5d3c2dbf
Thu Jan  1 19:21:49 2026,4279000000,EM_ANDAMENTO,GrYd75ckQ,7417a21f
Thu Jan  1 19:21:51 2026,4279500000,EM_ANDAMENTO,G,81ca32e5
Thu Jan  1 19:21:53 2026,4280000000,EM_ANDAMENTO,co6lJhzA,6ce51e72
Thu Jan  1 19:21:55 2026,4280500000,EM_ANDAMENTO,CcHkVoIn,82ad572a
Thu Jan  1 19:21:56 2026,4281000000,EM_ANDAMENTO,D9PMjlN,9e708d42
Thu Jan  1 19:21:58 2026,4281500000,EM_ANDAMENTO,Fx4e5BJdiRZD,9ddbc091
Thu Jan  1 19:22:00 2026,4282000000,EM_ANDAMENTO,YtOUIcip,ed74cd12
Thu Jan  1 19:22:02 2026,4282500000,EM_ANDAMENTO,oi,2f8f6739
Thu Jan  1 19:22:04 2026,4283000000,EM_ANDAMENTO,5fRnJm3lLRTe,a69e7298
Thu Jan  1 19:22:06 2026,4283500000,EM_ANDAMENTO,eDR,24cea09f
Thu Jan  1 19:22:08 2026,4284000000,EM_ANDAMENTO,zoR6x,fe9f7447
Thu Jan  1 19:22:10 2026,4284500000,EM_ANDAMENTO,xiznpX,b9c2cf72
Thu Jan  1 19:22:11 2026,4285000000,EM_ANDAMENTO,9,d8ef0690
